Date,Location,City,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,AQI
12-01-2025 19:00,Anand Vihar (Delhi),Delhi,13.41,41.46,128.93,88.19,359.3
12-01-2025 20:00,Anand Vihar (Delhi),Delhi,14.06,38.21,111.01,84.82,305.8
12-01-2025 21:00,Anand Vihar (Delhi),Delhi,15.42,38.27,126.99,88.53,324.7
12-01-2025 22:00,Anand Vihar (Delhi),Delhi,10.84,31.13,86.49,60.51,245.8
12-01-2025 23:00,Anand Vihar (Delhi),Delhi,12.83,36.51,98.5,55.11,280.1
13-01-2025 00:00,Anand Vihar (Delhi),Delhi,13.49,47.62,121.49,56.26,301.0
13-01-2025 01:00,Anand Vihar (Delhi),Delhi,15.06,37.44,105.05,80.51,286.0
13-01-2025 02:00,Anand Vihar (Delhi),Delhi,9.12,23.25,71.17,59.33,204.2
13-01-2025 03:00,Anand Vihar (Delhi),Delhi,10.3,21.07,71.54,34.3,193.2
13-01-2025 04:00,Anand Vihar (Delhi),Delhi,12.99,27.73,71.72,65.9,252.5
13-01-2025 05:00,Anand Vihar (Delhi),Delhi,10.52,34.74,110.65,75.7,335.6
13-01-2025 06:00,Anand Vihar (Delhi),Delhi,5.96,33.4,93.91,46.46,253.8
13-01-2025 07:00,Anand Vihar (Delhi),Delhi,19.62,45.02,159.77,95.89,406.5
13-01-2025 08:00,Anand Vihar (Delhi),Delhi,12.75,54.34,121.75,91.4,360.5
13-01-2025 09:00,Anand Vihar (Delhi),Delhi,16.89,48.94,139.71,91.88,329.3
13-01-2025 10:00,Anand Vihar (Delhi),Delhi,12.08,31.25,110.94,76.34,260.7
13-01-2025 11:00,Anand Vihar (Delhi),Delhi,12.29,34.59,49.34,72.97,259.8
13-01-2025 12:00,Anand Vihar (Delhi),Delhi,8.94,27.91,91.66,71.72,267.7
13-01-2025 13:00,Anand Vihar (Delhi),Delhi,7.48,24.17,90.02,33.59,177.4
13-01-2025 14:00,Anand Vihar (Delhi),Delhi,9.08,31.42,70.33,65.48,214.0
13-01-2025 15:00,Anand Vihar (Delhi),Delhi,6.03,27.36,53.55,41.62,213.5
13-01-2025 16:00,Anand Vihar (Delhi),Delhi,12.11,22.23,95.03,76.39,264.2
13-01-2025 17:00,Anand Vihar (Delhi),Delhi,10.31,35.15,93.79,82.96,276.2
13-01-2025 18:00,Anand Vihar (Delhi),Delhi,12.46,38.71,104.23,49.79,314.0
13-01-2025 19:00,Anand Vihar (Delhi),Delhi,15.73,45.68,127.2,76.08,348.2
13-01-2025 20:00,Anand Vihar (Delhi),Delhi,13.58,45.96,130.71,82.3,368.3
13-01-2025 21:00,Anand Vihar (Delhi),Delhi,13.59,37.52,100.06,71.25,321.9
13-01-2025 22:00,Anand Vihar (Delhi),Delhi,14.03,30.04,95.09,69.09,272.3
13-01-2025 23:00,Anand Vihar (Delhi),Delhi,6.17,23.97,88.58,61.5,242.5
14-01-2025 00:00,Anand Vihar (Delhi),Delhi,12.53,36.47,98.92,85.97,308.5
14-01-2025 01:00,Anand Vihar (Delhi),Delhi,7.78,32.85,67.55,86.68,250.1
14-01-2025 02:00,Anand Vihar (Delhi),Delhi,9.87,23.49,75.58,53.1,229.5
14-01-2025 03:00,Anand Vihar (Delhi),Delhi,9.55,22.6,87.74,78.4,207.1
14-01-2025 04:00,Anand Vihar (Delhi),Delhi,8.94,27.81,102.75,53.16,215.9
14-01-2025 05:00,Anand Vihar (Delhi),Delhi,7.6,30.12,81.96,83.44,253.4
14-01-2025 06:00,Anand Vihar (Delhi),Delhi,11.81,38.08,122.53,100.71,346.9
14-01-2025 07:00,Anand Vihar (Delhi),Delhi,12.95,42.44,115.2,95.05,356.1
14-01-2025 08:00,Anand Vihar (Delhi),Delhi,12.12,45.23,103.45,67.66,328.5
14-01-2025 09:00,Anand Vihar (Delhi),Delhi,13.58,45.45,129.87,89.04,357.4
14-01-2025 10:00,Anand Vihar (Delhi),Delhi,9.77,34.14,111.58,60.52,281.0
14-01-2025 11:00,Anand Vihar (Delhi),Delhi,13.4,36.49,118.7,65.08,283.0
14-01-2025 12:00,Anand Vihar (Delhi),Delhi,9.09,27.89,96.59,66.21,217.3
14-01-2025 13:00,Anand Vihar (Delhi),Delhi,11.37,28.55,67.78,62.65,245.9
14-01-2025 14:00,Anand Vihar (Delhi),Delhi,11.79,35.6,85.27,62.83,262.0
14-01-2025 15:00,Anand Vihar (Delhi),Delhi,10.93,33.5,109.69,82.77,300.6
14-01-2025 16:00,Anand Vihar (Delhi),Delhi,8.72,29.45,99.67,70.93,276.0
14-01-2025 17:00,Anand Vihar (Delhi),Delhi,12.72,35.06,106.14,72.53,291.9
14-01-2025 18:00,Anand Vihar (Delhi),Delhi,18.68,41.5,134.56,99.17,395.4
14-01-2025 19:00,Anand Vihar (Delhi),Delhi,17.36,42.45,108.47,92.07,344.4
14-01-2025 20:00,Anand Vihar (Delhi),Delhi,15.16,52.69,132.59,87.91,363.8
14-01-2025 21:00,Anand Vihar (Delhi),Delhi,11.01,40.57,97.91,48.51,283.6
14-01-2025 22:00,Anand Vihar (Delhi),Delhi,12.6,34.56,80.25,60.67,265.3
14-01-2025 23:00,Anand Vihar (Delhi),Delhi,9.41,22.06,105.41,79.68,268.4
15-01-2025 00:00,Anand Vihar (Delhi),Delhi,11.63,26.91,98.37,57.52,228.6
15-01-2025 01:00,Anand Vihar (Delhi),Delhi,12.27,30.62,118.76,60.81,288.1
15-01-2025 02:00,Anand Vihar (Delhi),Delhi,9.53,22.91,85.9,66.78,212.1
15-01-2025 03:00,Anand Vihar (Delhi),Delhi,6.65,32.19,107.49,52.59,263.0
15-01-2025 04:00,Anand Vihar (Delhi),Delhi,11.44,24.25,100.93,65.88,252.6
15-01-2025 05:00,Anand Vihar (Delhi),Delhi,10.33,37.55,81.75,53.89,306.6
15-01-2025 06:00,Anand Vihar (Delhi),Delhi,13.73,35.86,99.95,70.2,288.3
15-01-2025 07:00,Anand Vihar (Delhi),Delhi,12.36,40.52,105.51,87.53,320.1
15-01-2025 08:00,Anand Vihar (Delhi),Delhi,15.08,47.77,118.48,96.86,361.1
15-01-2025 09:00,Anand Vihar (Delhi),Delhi,14.28,37.59,105.38,85.95,340.1
15-01-2025 10:00,Anand Vihar (Delhi),Delhi,8.02,17.81,87.06,64.34,215.4
15-01-2025 11:00,Anand Vihar (Delhi),Delhi,10.94,34.75,101.78,65.17,252.1
15-01-2025 12:00,Anand Vihar (Delhi),Delhi,11.09,37.57,101.37,70.08,309.7
15-01-2025 13:00,Anand Vihar (Delhi),Delhi,9.81,33.16,83.73,63.39,227.9
15-01-2025 14:00,Anand Vihar (Delhi),Delhi,15.38,20.96,77.21,77.26,250.1
15-01-2025 15:00,Anand Vihar (Delhi),Delhi,12.59,33.62,126.27,56.51,270.6
15-01-2025 16:00,Anand Vihar (Delhi),Delhi,16.59,34.19,126.27,72.15,327.2
15-01-2025 17:00,Anand Vihar (Delhi),Delhi,10.86,22.1,105.87,72.51,284.3
15-01-2025 18:00,Anand Vihar (Delhi),Delhi,17.51,60.33,144.15,100.76,407.3
15-01-2025 19:00,Anand Vihar (Delhi),Delhi,13.02,30.65,118.28,66.17,347.4
15-01-2025 20:00,Anand Vihar (Delhi),Delhi,12.33,39.96,119.56,90.53,370.3
15-01-2025 21:00,Anand Vihar (Delhi),Delhi,16.34,39.63,131.2,115.88,354.3
15-01-2025 22:00,Anand Vihar (Delhi),Delhi,11.51,31.72,100.97,65.34,296.8
15-01-2025 23:00,Anand Vihar (Delhi),Delhi,11.92,24.34,102.23,83.99,292.9
16-01-2025 00:00,Anand Vihar (Delhi),Delhi,9.45,25.37,66.23,75.53,268.9
16-01-2025 01:00,Anand Vihar (Delhi),Delhi,12.61,40.86,110.66,63.75,276.7
16-01-2025 02:00,Anand Vihar (Delhi),Delhi,8.04,24.27,86.27,49.63,231.8
16-01-2025 03:00,Anand Vihar (Delhi),Delhi,4.11,16.11,74.29,31.85,147.0
16-01-2025 04:00,Anand Vihar (Delhi),Delhi,9.46,35.53,103.11,73.01,245.0
16-01-2025 05:00,Anand Vihar (Delhi),Delhi,9.25,30.29,83.0,61.57,220.8
16-01-2025 06:00,Anand Vihar (Delhi),Delhi,9.92,25.75,90.18,98.11,285.3
16-01-2025 07:00,Anand Vihar (Delhi),Delhi,9.54,44.05,130.62,97.01,336.5
16-01-2025 08:00,Anand Vihar (Delhi),Delhi,16.53,53.72,118.66,83.31,371.0
16-01-2025 09:00,Anand Vihar (Delhi),Delhi,12.05,44.92,118.04,83.54,314.6
16-01-2025 10:00,Anand Vihar (Delhi),Delhi,7.32,16.95,93.77,70.29,217.7
16-01-2025 11:00,Anand Vihar (Delhi),Delhi,10.48,44.76,105.15,65.68,311.3
16-01-2025 12:00,Anand Vihar (Delhi),Delhi,9.08,30.07,84.56,48.0,248.5
16-01-2025 13:00,Anand Vihar (Delhi),Delhi,10.51,28.86,111.24,55.73,270.3
16-01-2025 14:00,Anand Vihar (Delhi),Delhi,9.26,29.61,51.85,41.52,167.9
16-01-2025 15:00,Anand Vihar (Delhi),Delhi,9.69,26.65,83.15,64.58,241.9
16-01-2025 16:00,Anand Vihar (Delhi),Delhi,9.02,20.22,79.97,59.99,243.7
16-01-2025 17:00,Anand Vihar (Delhi),Delhi,12.14,39.5,78.92,58.0,291.5
16-01-2025 18:00,Anand Vihar (Delhi),Delhi,10.84,45.69,112.87,109.0,373.1
16-01-2025 19:00,Anand Vihar (Delhi),Delhi,14.08,49.7,111.11,82.03,363.0
16-01-2025 20:00,Anand Vihar (Delhi),Delhi,10.61,37.34,115.43,86.77,308.6
16-01-2025 21:00,Anand Vihar (Delhi),Delhi,11.19,29.06,97.84,95.43,288.3
16-01-2025 22:00,Anand Vihar (Delhi),Delhi,13.55,45.05,119.72,68.95,293.7
16-01-2025 23:00,Anand Vihar (Delhi),Delhi,9.43,25.64,60.18,61.73,237.3
17-01-2025 00:00,Anand Vihar (Delhi),Delhi,15.25,33.33,106.68,66.54,292.8
17-01-2025 01:00,Anand Vihar (Delhi),Delhi,12.34,31.9,109.93,82.57,314.7
17-01-2025 02:00,Anand Vihar (Delhi),Delhi,11.52,21.05,69.88,65.34,235.8
17-01-2025 03:00,Anand Vihar (Delhi),Delhi,8.5,11.96,110.9,47.42,200.5
17-01-2025 04:00,Anand Vihar (Delhi),Delhi,10.11,34.42,116.73,79.05,269.6
17-01-2025 05:00,Anand Vihar (Delhi),Delhi,10.76,38.12,131.55,70.89,275.9
17-01-2025 06:00,Anand Vihar (Delhi),Delhi,13.66,47.2,140.3,84.32,353.7
17-01-2025 07:00,Anand Vihar (Delhi),Delhi,15.38,36.6,101.08,74.94,327.1
17-01-2025 08:00,Anand Vihar (Delhi),Delhi,15.1,42.74,127.9,87.9,334.7
17-01-2025 09:00,Anand Vihar (Delhi),Delhi,14.7,45.83,125.2,87.66,332.7
17-01-2025 10:00,Anand Vihar (Delhi),Delhi,10.65,26.57,89.1,47.5,255.6
17-01-2025 11:00,Anand Vihar (Delhi),Delhi,8.6,24.19,80.16,54.77,224.5
17-01-2025 12:00,Anand Vihar (Delhi),Delhi,12.59,31.8,96.22,85.63,284.3
17-01-2025 13:00,Anand Vihar (Delhi),Delhi,8.71,27.62,76.92,49.58,226.7
17-01-2025 14:00,Anand Vihar (Delhi),Delhi,6.1,27.24,57.28,46.11,190.6
17-01-2025 15:00,Anand Vihar (Delhi),Delhi,11.78,40.18,84.85,75.79,308.4
17-01-2025 16:00,Anand Vihar (Delhi),Delhi,11.49,26.06,118.17,62.97,286.1
17-01-2025 17:00,Anand Vihar (Delhi),Delhi,11.83,40.45,136.16,60.92,295.3
17-01-2025 18:00,Anand Vihar (Delhi),Delhi,13.6,34.15,127.47,91.1,330.7
17-01-2025 19:00,Anand Vihar (Delhi),Delhi,15.44,51.75,113.62,94.19,374.2
17-01-2025 20:00,Anand Vihar (Delhi),Delhi,14.88,30.13,114.18,85.21,327.4
17-01-2025 21:00,Anand Vihar (Delhi),Delhi,11.54,38.47,126.3,69.65,319.9
17-01-2025 22:00,Anand Vihar (Delhi),Delhi,12.34,28.91,76.65,70.37,252.3
17-01-2025 23:00,Anand Vihar (Delhi),Delhi,12.68,28.56,90.58,75.86,265.6
18-01-2025 00:00,Anand Vihar (Delhi),Delhi,12.52,32.68,126.0,84.46,275.1
18-01-2025 01:00,Anand Vihar (Delhi),Delhi,10.46,24.17,85.27,59.54,235.4
18-01-2025 02:00,Anand Vihar (Delhi),Delhi,9.66,23.65,61.73,42.77,188.6
18-01-2025 03:00,Anand Vihar (Delhi),Delhi,10.08,27.17,38.58,58.07,231.6
18-01-2025 04:00,Anand Vihar (Delhi),Delhi,6.57,13.94,39.89,56.02,174.7
18-01-2025 05:00,Anand Vihar (Delhi),Delhi,10.07,35.02,89.54,88.96,271.7
18-01-2025 06:00,Anand Vihar (Delhi),Delhi,11.67,37.66,119.72,60.93,273.4
18-01-2025 07:00,Anand Vihar (Delhi),Delhi,16.11,44.73,134.77,71.06,339.0
18-01-2025 08:00,Anand Vihar (Delhi),Delhi,14.87,50.13,141.19,93.65,409.8
18-01-2025 09:00,Anand Vihar (Delhi),Delhi,8.64,36.98,83.23,64.46,303.2
18-01-2025 10:00,Anand Vihar (Delhi),Delhi,5.74,36.94,60.23,68.07,275.4
18-01-2025 11:00,Anand Vihar (Delhi),Delhi,12.43,33.84,129.59,73.1,283.8
18-01-2025 12:00,Anand Vihar (Delhi),Delhi,11.4,39.14,135.62,77.91,321.2
18-01-2025 13:00,Anand Vihar (Delhi),Delhi,11.3,24.31,49.3,60.93,233.5
18-01-2025 14:00,Anand Vihar (Delhi),Delhi,7.78,34.81,101.91,42.81,262.2
18-01-2025 15:00,Anand Vihar (Delhi),Delhi,9.19,29.04,76.18,54.41,249.5
18-01-2025 16:00,Anand Vihar (Delhi),Delhi,13.52,37.73,119.57,91.22,343.4
18-01-2025 17:00,Anand Vihar (Delhi),Delhi,10.99,30.96,89.85,65.29,285.1
18-01-2025 18:00,Anand Vihar (Delhi),Delhi,12.66,45.91,149.37,94.81,366.2
18-01-2025 19:00,Anand Vihar (Delhi),Delhi,11.03,48.78,101.7,93.67,340.7
18-01-2025 20:00,Anand Vihar (Delhi),Delhi,14.61,43.93,104.42,97.55,377.0
18-01-2025 21:00,Anand Vihar (Delhi),Delhi,12.88,44.38,132.29,99.93,376.3
18-01-2025 22:00,Anand Vihar (Delhi),Delhi,8.08,31.35,102.55,79.26,283.4
18-01-2025 23:00,Anand Vihar (Delhi),Delhi,14.81,21.85,82.89,64.42,261.0
19-01-2025 00:00,Anand Vihar (Delhi),Delhi,8.58,35.36,102.17,69.48,276.0
19-01-2025 01:00,Anand Vihar (Delhi),Delhi,10.96,27.33,92.56,75.36,295.2
19-01-2025 02:00,Anand Vihar (Delhi),Delhi,9.38,30.64,72.64,58.38,232.4
19-01-2025 03:00,Anand Vihar (Delhi),Delhi,9.72,23.44,72.09,70.1,247.2
19-01-2025 04:00,Anand Vihar (Delhi),Delhi,13.42,34.37,78.8,69.11,276.7
19-01-2025 05:00,Anand Vihar (Delhi),Delhi,14.82,39.7,128.24,72.17,339.5
19-01-2025 06:00,Anand Vihar (Delhi),Delhi,8.16,33.33,101.07,63.01,258.2
19-01-2025 07:00,Anand Vihar (Delhi),Delhi,12.86,36.28,100.97,84.04,322.6
19-01-2025 08:00,Anand Vihar (Delhi),Delhi,9.94,32.49,90.31,84.16,326.7
19-01-2025 09:00,Anand Vihar (Delhi),Delhi,14.58,46.07,143.68,83.94,359.4
19-01-2025 10:00,Anand Vihar (Delhi),Delhi,8.76,42.64,85.58,67.36,297.9
19-01-2025 11:00,Anand Vihar (Delhi),Delhi,7.42,31.57,94.81,63.53,261.7
19-01-2025 12:00,Anand Vihar (Delhi),Delhi,13.08,30.08,119.23,48.89,227.8
19-01-2025 13:00,Anand Vihar (Delhi),Delhi,12.0,29.87,112.54,61.21,261.1
19-01-2025 14:00,Anand Vihar (Delhi),Delhi,1.6,27.68,54.87,47.89,213.6
19-01-2025 15:00,Anand Vihar (Delhi),Delhi,9.12,31.77,86.36,68.67,246.3
19-01-2025 16:00,Anand Vihar (Delhi),Delhi,12.41,37.06,129.44,92.57,328.8
19-01-2025 17:00,Anand Vihar (Delhi),Delhi,10.49,39.3,110.1,88.0,309.9
19-01-2025 18:00,Anand Vihar (Delhi),Delhi,10.0,43.46,78.32,76.04,333.4
19-01-2025 19:00,Anand Vihar (Delhi),Delhi,10.63,34.32,129.28,87.5,317.2
19-01-2025 20:00,Anand Vihar (Delhi),Delhi,16.07,36.08,102.76,94.88,345.0
19-01-2025 21:00,Anand Vihar (Delhi),Delhi,14.08,39.31,153.11,76.52,374.9
19-01-2025 22:00,Anand Vihar (Delhi),Delhi,10.92,40.41,97.33,70.22,261.7
19-01-2025 23:00,Anand Vihar (Delhi),Delhi,11.65,32.05,68.13,73.61,262.7
20-01-2025 00:00,Anand Vihar (Delhi),Delhi,14.33,38.35,97.01,56.45,318.2
20-01-2025 01:00,Anand Vihar (Delhi),Delhi,13.72,39.64,113.35,71.48,288.9
20-01-2025 02:00,Anand Vihar (Delhi),Delhi,12.48,29.77,103.15,61.07,265.7
20-01-2025 03:00,Anand Vihar (Delhi),Delhi,7.24,23.41,101.98,70.88,246.0
20-01-2025 04:00,Anand Vihar (Delhi),Delhi,10.15,17.97,86.16,66.89,249.4
20-01-2025 05:00,Anand Vihar (Delhi),Delhi,9.13,38.9,91.49,70.54,264.0
20-01-2025 06:00,Anand Vihar (Delhi),Delhi,10.44,38.3,128.68,95.97,311.1
20-01-2025 07:00,Anand Vihar (Delhi),Delhi,13.74,44.0,128.07,102.73,355.5
20-01-2025 08:00,Anand Vihar (Delhi),Delhi,12.17,32.59,96.17,83.31,318.2
20-01-2025 09:00,Anand Vihar (Delhi),Delhi,14.03,49.84,150.79,115.14,383.2
20-01-2025 10:00,Anand Vihar (Delhi),Delhi,10.15,29.28,83.48,83.93,285.7
20-01-2025 11:00,Anand Vihar (Delhi),Delhi,11.58,23.1,69.76,55.65,228.7
20-01-2025 12:00,Anand Vihar (Delhi),Delhi,12.18,40.01,80.4,60.15,257.9
20-01-2025 13:00,Anand Vihar (Delhi),Delhi,9.91,25.72,98.05,66.64,220.7
20-01-2025 14:00,Anand Vihar (Delhi),Delhi,8.4,29.67,56.94,43.03,183.9
20-01-2025 15:00,Anand Vihar (Delhi),Delhi,9.55,23.36,72.55,66.83,264.2
20-01-2025 16:00,Anand Vihar (Delhi),Delhi,12.28,37.31,143.72,73.35,337.7
20-01-2025 17:00,Anand Vihar (Delhi),Delhi,7.28,23.5,51.98,54.57,223.4
20-01-2025 18:00,Anand Vihar (Delhi),Delhi,12.96,47.02,141.8,96.21,388.2
20-01-2025 19:00,Anand Vihar (Delhi),Delhi,14.82,39.22,148.73,102.66,360.7
20-01-2025 20:00,Anand Vihar (Delhi),Delhi,17.9,39.75,152.79,105.77,396.9
20-01-2025 21:00,Anand Vihar (Delhi),Delhi,11.52,37.23,129.51,81.93,298.7
20-01-2025 22:00,Anand Vihar (Delhi),Delhi,13.47,30.47,84.4,59.75,252.1
20-01-2025 23:00,Anand Vihar (Delhi),Delhi,8.77,29.46,72.89,60.4,224.8
21-01-2025 00:00,Anand Vihar (Delhi),Delhi,9.8,31.84,91.08,46.97,252.1
21-01-2025 01:00,Anand Vihar (Delhi),Delhi,14.05,29.63,93.83,65.99,267.4
21-01-2025 02:00,Anand Vihar (Delhi),Delhi,13.9,38.0,84.46,74.35,283.0
21-01-2025 03:00,Anand Vihar (Delhi),Delhi,8.48,25.29,112.03,58.75,247.0
21-01-2025 04:00,Anand Vihar (Delhi),Delhi,13.38,36.21,106.44,57.18,284.7
21-01-2025 05:00,Anand Vihar (Delhi),Delhi,14.46,38.29,104.05,89.79,290.7
21-01-2025 06:00,Anand Vihar (Delhi),Delhi,9.82,33.96,108.29,51.96,276.6
21-01-2025 07:00,Anand Vihar (Delhi),Delhi,16.19,42.37,144.1,97.48,364.3
21-01-2025 08:00,Anand Vihar (Delhi),Delhi,15.74,55.89,135.63,91.63,431.1
21-01-2025 09:00,Anand Vihar (Delhi),Delhi,12.31,34.61,91.08,52.45,280.7
21-01-2025 10:00,Anand Vihar (Delhi),Delhi,10.34,34.97,90.18,67.11,258.4
21-01-2025 11:00,Anand Vihar (Delhi),Delhi,14.29,27.27,83.9,62.5,269.7
21-01-2025 12:00,Anand Vihar (Delhi),Delhi,10.03,37.01,108.44,68.75,302.8
21-01-2025 13:00,Anand Vihar (Delhi),Delhi,7.52,23.03,84.95,43.02,238.5
21-01-2025 14:00,Anand Vihar (Delhi),Delhi,7.04,23.17,45.28,30.66,149.4
21-01-2025 15:00,Anand Vihar (Delhi),Delhi,10.49,31.51,122.41,79.95,319.4
21-01-2025 16:00,Anand Vihar (Delhi),Delhi,8.58,31.58,112.76,84.57,321.6
21-01-2025 17:00,Anand Vihar (Delhi),Delhi,12.9,38.47,103.96,94.34,313.7
21-01-2025 18:00,Anand Vihar (Delhi),Delhi,13.29,32.78,118.03,68.21,314.3
21-01-2025 19:00,Anand Vihar (Delhi),Delhi,15.46,54.42,129.07,99.45,380.8
21-01-2025 20:00,Anand Vihar (Delhi),Delhi,12.46,39.64,91.18,67.31,326.0
21-01-2025 21:00,Anand Vihar (Delhi),Delhi,14.73,42.11,120.41,86.92,375.6
21-01-2025 22:00,Anand Vihar (Delhi),Delhi,12.38,24.01,121.74,85.24,287.3
21-01-2025 23:00,Anand Vihar (Delhi),Delhi,10.14,29.19,69.77,36.86,199.3
22-01-2025 00:00,Anand Vihar (Delhi),Delhi,12.31,41.12,145.21,82.46,319.8
22-01-2025 01:00,Anand Vihar (Delhi),Delhi,9.34,26.08,94.08,54.49,250.2
22-01-2025 02:00,Anand Vihar (Delhi),Delhi,5.81,24.49,76.0,25.54,209.6
22-01-2025 03:00,Anand Vihar (Delhi),Delhi,9.35,24.49,113.0,68.57,235.9
22-01-2025 04:00,Anand Vihar (Delhi),Delhi,9.16,28.68,67.47,50.39,187.1
22-01-2025 05:00,Anand Vihar (Delhi),Delhi,7.64,34.51,99.81,88.15,295.4
22-01-2025 06:00,Anand Vihar (Delhi),Delhi,11.21,34.98,118.68,71.96,295.2
22-01-2025 07:00,Anand Vihar (Delhi),Delhi,12.6,44.17,122.56,82.67,328.9
22-01-2025 08:00,Anand Vihar (Delhi),Delhi,13.32,42.34,116.37,87.28,360.9
22-01-2025 09:00,Anand Vihar (Delhi),Delhi,13.94,44.86,122.06,85.91,402.5
22-01-2025 10:00,Anand Vihar (Delhi),Delhi,9.82,41.99,92.53,82.02,276.5
22-01-2025 11:00,Anand Vihar (Delhi),Delhi,12.3,48.72,115.35,94.65,318.1
22-01-2025 12:00,Anand Vihar (Delhi),Delhi,14.17,43.78,126.09,71.93,333.5
22-01-2025 13:00,Anand Vihar (Delhi),Delhi,11.29,35.07,69.21,62.45,228.6
22-01-2025 14:00,Anand Vihar (Delhi),Delhi,9.04,29.62,84.47,63.42,232.0
22-01-2025 15:00,Anand Vihar (Delhi),Delhi,14.97,41.77,145.26,94.88,335.1
22-01-2025 16:00,Anand Vihar (Delhi),Delhi,8.76,28.65,111.96,63.67,279.9
22-01-2025 17:00,Anand Vihar (Delhi),Delhi,8.36,26.2,99.19,60.17,246.9
22-01-2025 18:00,Anand Vihar (Delhi),Delhi,12.25,37.67,99.43,87.71,304.6
22-01-2025 19:00,Anand Vihar (Delhi),Delhi,15.77,43.65,132.51,73.73,338.9
22-01-2025 20:00,Anand Vihar (Delhi),Delhi,14.2,35.8,141.72,81.22,357.6
22-01-2025 21:00,Anand Vihar (Delhi),Delhi,11.26,43.36,93.34,89.2,332.1
22-01-2025 22:00,Anand Vihar (Delhi),Delhi,13.91,42.06,123.68,70.71,320.8
22-01-2025 23:00,Anand Vihar (Delhi),Delhi,12.47,39.85,112.22,88.63,334.9
23-01-2025 00:00,Anand Vihar (Delhi),Delhi,10.69,25.49,109.82,72.67,263.9
23-01-2025 01:00,Anand Vihar (Delhi),Delhi,9.97,35.95,84.84,69.43,272.7
23-01-2025 02:00,Anand Vihar (Delhi),Delhi,9.11,34.05,98.67,66.12,268.4
23-01-2025 03:00,Anand Vihar (Delhi),Delhi,10.77,22.03,45.77,58.52,208.4
23-01-2025 04:00,Anand Vihar (Delhi),Delhi,8.72,28.67,73.61,56.55,183.3
23-01-2025 05:00,Anand Vihar (Delhi),Delhi,16.17,44.37,149.09,106.53,355.9
23-01-2025 06:00,Anand Vihar (Delhi),Delhi,12.89,34.86,113.12,93.76,346.9
23-01-2025 07:00,Anand Vihar (Delhi),Delhi,13.98,45.97,103.85,91.35,359.8
23-01-2025 08:00,Anand Vihar (Delhi),Delhi,16.87,50.77,161.96,97.91,394.3
23-01-2025 09:00,Anand Vihar (Delhi),Delhi,15.6,45.52,124.06,81.03,330.5
23-01-2025 10:00,Anand Vihar (Delhi),Delhi,8.78,39.56,115.31,57.7,283.3
23-01-2025 11:00,Anand Vihar (Delhi),Delhi,13.39,32.63,91.97,82.35,314.5
23-01-2025 12:00,Anand Vihar (Delhi),Delhi,14.4,37.03,101.22,72.46,268.9
23-01-2025 13:00,Anand Vihar (Delhi),Delhi,12.67,35.44,81.37,99.24,274.5
23-01-2025 14:00,Anand Vihar (Delhi),Delhi,6.85,14.15,73.48,48.23,186.9
23-01-2025 15:00,Anand Vihar (Delhi),Delhi,8.95,42.86,96.66,76.2,310.8
23-01-2025 16:00,Anand Vihar (Delhi),Delhi,13.19,39.67,122.85,83.48,316.8
23-01-2025 17:00,Anand Vihar (Delhi),Delhi,10.5,33.57,81.4,77.7,270.9
23-01-2025 18:00,Anand Vihar (Delhi),Delhi,14.73,49.69,125.75,89.28,364.4
23-01-2025 19:00,Anand Vihar (Delhi),Delhi,14.15,41.93,107.81,82.37,336.6
23-01-2025 20:00,Anand Vihar (Delhi),Delhi,11.8,30.98,112.14,65.55,330.3
23-01-2025 21:00,Anand Vihar (Delhi),Delhi,12.27,45.74,102.85,76.73,337.4
23-01-2025 22:00,Anand Vihar (Delhi),Delhi,9.62,39.18,77.24,63.58,269.5
23-01-2025 23:00,Anand Vihar (Delhi),Delhi,13.57,33.52,74.54,72.29,295.2
24-01-2025 00:00,Anand Vihar (Delhi),Delhi,13.84,41.01,100.22,71.32,331.9
24-01-2025 01:00,Anand Vihar (Delhi),Delhi,8.5,37.97,86.66,70.72,283.9
24-01-2025 02:00,Anand Vihar (Delhi),Delhi,5.56,13.11,20.71,45.09,158.7
24-01-2025 03:00,Anand Vihar (Delhi),Delhi,13.69,37.69,93.77,79.47,285.7
24-01-2025 04:00,Anand Vihar (Delhi),Delhi,11.1,26.55,87.23,84.69,270.6
24-01-2025 05:00,Anand Vihar (Delhi),Delhi,4.57,26.32,91.82,80.49,280.5
24-01-2025 06:00,Anand Vihar (Delhi),Delhi,13.04,30.18,66.22,63.43,273.4
24-01-2025 07:00,Anand Vihar (Delhi),Delhi,15.18,37.7,122.99,118.46,366.4
24-01-2025 08:00,Anand Vihar (Delhi),Delhi,13.71,26.67,121.33,68.48,309.6
24-01-2025 09:00,Anand Vihar (Delhi),Delhi,12.16,45.67,115.35,84.98,368.5
24-01-2025 10:00,Anand Vihar (Delhi),Delhi,11.1,37.8,101.83,75.46,299.1
24-01-2025 11:00,Anand Vihar (Delhi),Delhi,11.27,30.93,96.75,86.76,299.2
24-01-2025 12:00,Anand Vihar (Delhi),Delhi,9.81,36.5,107.62,77.05,287.4
24-01-2025 13:00,Anand Vihar (Delhi),Delhi,6.29,19.58,61.57,53.23,191.4
24-01-2025 14:00,Anand Vihar (Delhi),Delhi,10.24,35.24,93.37,57.89,237.2
